2.800000000000000000e+02 -1.060000000000000000e+02 8.000000000000000000e+00 -5.000000000000000000e+00 6.000000000000000000e+00 -8.000000000000000000e+00 -4.000000000000000000e+00
-1.060000000000000000e+02 4.200000000000000000e+02 2.800000000000000000e+01 6.000000000000000000e+00 2.000000000000000000e+00 1.300000000000000000e+01 1.000000000000000000e+00
8.000000000000000000e+00 2.800000000000000000e+01 0.000000000000000000e+00 -6.200000000000000000e+01 -1.000000000000000000e+00 -9.000000000000000000e+00 1.700000000000000000e+01
-5.000000000000000000e+00 6.000000000000000000e+00 -6.200000000000000000e+01 1.750000000000000000e+02 -7.000000000000000000e+01 -1.900000000000000000e+01 -5.700000000000000000e+01
6.000000000000000000e+00 2.000000000000000000e+00 -1.000000000000000000e+00 -7.000000000000000000e+01 3.200000000000000000e+02 4.000000000000000000e+01 -2.000000000000000000e+00
-8.000000000000000000e+00 1.300000000000000000e+01 -9.000000000000000000e+00 -1.900000000000000000e+01 4.000000000000000000e+01 3.600000000000000000e+02 3.200000000000000000e+01
-4.000000000000000000e+00 1.000000000000000000e+00 1.700000000000000000e+01 -5.700000000000000000e+01 -2.000000000000000000e+00 3.200000000000000000e+01 2.600000000000000000e+02
